rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,总督,244,恬豆包,30
2,385944,宝宝喝点水吧,提督,368,恬豆包,29
3,319263289,神棍老师麦迪武,提督,209,恬豆包,28
4,149522,sed-i,提督,539,恬豆包,28
5,7833154,nothing-iwnl-,提督,779,恬豆包,28
6,12071021,纯良小羊,提督,587,恬豆包,28
7,96000322,爱吃小绿龟的恬豆包,提督,790,恬豆包,28
8,2482872,财前葵,提督,449,恬豆包,28
9,79614621,悲山秋雨落,提督,129,恬豆包,28
10,31798725,牛之七,提督,59,恬豆包,27
11,400702,月神二号,提督,608,恬豆包,27
12,30502624,爱喝奶茶的发面馒头,提督,222,恬豆包,27
13,97097355,大夢惊鸿,提督,386,恬豆包,26
14,12613525,矮摇摊,提督,89,恬豆包,26
15,57116,郭德纲,提督,204,恬豆包,26
16,264495479,逗逗阿丶,提督,209,恬豆包,26
17,11467904,卷毛狒狒_Official,提督,137,恬豆包,25
18,234549409,左边雨右边鱼,提督,19,恬豆包,25
19,14605877,jasonlai1004,提督,27,恬豆包,25
20,47734615,士多啤栗少吃俊,提督,54,恬豆包,25
21,36269533,君ゆゆゆ魚,提督,33,恬豆包,25
22,174565,李寶根,提督,9,恬豆包,25
23,495672142,豆姨腹子,舰长,539,恬豆包,30
24,13423628,可是我是个荔枝啊,舰长,494,恬豆包,30
25,2314835,KugimiyaNanase,舰长,569,恬豆包,29
26,225883915,飘啊飘啊飘啊飘_,舰长,695,恬豆包,29
27,2966435,叙星晨,舰长,659,恬豆包,28
28,224670,毛玉喵,舰长,509,恬豆包,28
29,411146226,豆请给我一斤糖炒栗子,舰长,599,恬豆包,28
30,1686289594,丸梨普贝当,舰长,938,恬豆包,28
31,378823,不染葵,舰长,252,恬豆包,27
32,39140611,海蓝丶胜者悲歌,舰长,372,恬豆包,27
33,431956406,我的颜栗只有你,舰长,389,恬豆包,27
34,119941508,抽象小豆,舰长,239,恬豆包,27
35,59955258,这个昵称已经有鬼用过了,舰长,269,恬豆包,27
36,19393266,一颗太阳星r,舰长,419,恬豆包,27
37,26892910,大于3个小于30个字符,舰长,1064,恬豆包,27
38,124003269,曲婉的小跟班,舰长,352,恬豆包,27
39,3499113,-谢谢你泰罗,舰长,329,恬豆包,27
40,43667411,蒼のエーテル,舰长,539,恬豆包,27
41,32438573,自爆前的沙鲁,舰长,448,恬豆包,27
42,4464599,天曦,舰长,496,恬豆包,27
43,39088057,ZZzzzKk_,舰长,179,恬豆包,27
44,408030089,流明的雨,舰长,207,恬豆包,27
45,340809,玛修基列萊特,舰长,412,恬豆包,27
46,28640116,我永远喜欢恬豆,舰长,479,恬豆包,27
47,491121103,绯桂大好き,舰长,375,恬豆包,26
48,102748146,我要发动我的技能,舰长,448,恬豆包,26
49,12796481,绯色丶花,舰长,538,恬豆包,26
50,7033332,BusyTime,舰长,257,恬豆包,26
51,1580640,劝你纯良,舰长,539,恬豆包,26
52,151082,暴躁的妹唄唄,舰长,864,恬豆包,26
53,47943455,恬豆加油,舰长,286,恬豆包,26
54,27126376,大盒甜,舰长,197,恬豆包,26
55,69190175,小梦-逝去的青春,舰长,57,恬豆包,26
56,22020361,我很中怡栗,舰长,419,恬豆包,26
57,111729417,永夜月,舰长,388,恬豆包,26
58,6052395,知非晓默,舰长,458,恬豆包,26
59,5114175,桔子棉花糖orange,舰长,482,恬豆包,26
60,215156666,全点防御高咲侑,舰长,329,恬豆包,26
61,8350414,智能成长型冤种,舰长,257,恬豆包,26
62,10826177,瑜木踢西瓜,舰长,989,恬豆包,26
63,90938464,梨寶的戀愛單日券,舰长,539,恬豆包,26
64,613077,唐炒豆栗,舰长,257,恬豆包,26
65,7489913,不是小可爱是小丑,舰长,149,恬豆包,26
66,143641,御意見無用-,舰长,239,恬豆包,26
67,49855368,想起恐怖的事,舰长,47,恬豆包,26
68,2941287,问问拿哪张医院预诊单,舰长,178,恬豆包,26
69,2106805,SPYNGELION,舰长,749,恬豆包,26
70,177936092,幼稚占领高地,舰长,239,恬豆包,26
71,111580180,月光鹿角,舰长,89,恬豆包,26
72,26984312,格罗宁根的老汉,舰长,388,恬豆包,26
73,381373415,豆奶为你痴,舰长,204,恬豆包,26
74,13637836,A-B-C-K,舰长,406,恬豆包,26
75,404140110,奈尔露菲雅,舰长,565,恬豆包,26
76,10795182,Tama_K,舰长,268,恬豆包,26
77,32283784,普通小随,舰长,269,恬豆包,26
78,100545100,木有云Q,舰长,239,恬豆包,26
79,9970815,-古原-,舰长,179,恬豆包,26
80,18637086,丶芯丨,舰长,239,恬豆包,26
81,71993,月颗千,舰长,494,恬豆包,26
82,59379500,灬亲亲握握灬,舰长,690,恬豆包,26
83,15712025,秒我中子,舰长,179,恬豆包,26
84,17242172,怡豆先生,舰长,169,恬豆包,26
85,32166499,一般小豆,舰长,252,恬豆包,26
86,691885237,狱卒小吏,舰长,92,恬豆包,26
87,11543260,静远秋枫,舰长,149,恬豆包,25
88,20270543,Rayarq,舰长,565,恬豆包,25
89,1337100,竹林十五郎,舰长,149,恬豆包,25
90,3409955,--Saiki--,舰长,329,恬豆包,25
91,641276,世杰,舰长,509,恬豆包,25
92,63037,ナリタタイシン,舰长,508,恬豆包,25
93,52126672,zara447,舰长,119,恬豆包,25
94,57134664,唯怡豆女乃,舰长,119,恬豆包,25
95,289508,玩栗小霂,舰长,149,恬豆包,25
96,268355364,誓月存星,舰长,77,恬豆包,25
97,298243350,千棠冰,舰长,64,恬豆包,25
98,100023513,小沐标,舰长,449,恬豆包,25
99,274734377,墨玉北狐,舰长,52,恬豆包,25
100,7304164,mctyrstj,舰长,388,恬豆包,25
101,307315372,给我一拳2102,舰长,329,恬豆包,25
102,5003339,湊-面粉,舰长,59,恬豆包,25
103,21979097,伊斯坎达尔点,舰长,322,恬豆包,25
104,4104624,天才美少女恬豆,舰长,444,恬豆包,25
105,1181869685,白城铁匠,舰长,269,恬豆包,25
106,1627303,酸素氧氣,舰长,388,恬豆包,25
107,775344,光微子鸟,舰长,197,恬豆包,25
108,739159,jy8049,舰长,77,恬豆包,25
109,393226024,路过のDD,舰长,389,恬豆包,25
110,44391468,嗯造淀粉,舰长,359,恬豆包,25
111,82622,→...←,舰长,0,恬豆包,25
112,35201973,森林图书馆,舰长,251,恬豆包,25
113,26878533,拾肆不是廿四,舰长,89,恬豆包,25
114,2472248,胶质魔法喵,舰长,119,恬豆包,25
115,25945184,树一学长不yue谢谢,舰长,59,恬豆包,25
116,32291044,三元一只-十元三只,舰长,299,恬豆包,25
117,671691442,万俟谙,舰长,47,恬豆包,25
118,334850696,热爱沙雕的波波老师,舰长,119,恬豆包,24
119,5787074,舒服晴天大小姐,舰长,137,恬豆包,24
120,15103104,影子和重写本,舰长,149,恬豆包,24
121,2545261,又子厨,舰长,142,恬豆包,24
122,2905159,HAX-ER,舰长,59,恬豆包,24
123,354147456,歼世咩咩子_zZ,舰长,149,恬豆包,24
124,188893485,我要爱你一万年,舰长,227,恬豆包,24
125,12294696,阿阿阿阿阿天丶,舰长,47,恬豆包,24
126,1692126,蓝白Mercury,舰长,239,恬豆包,24
127,110375756,Einherjar,舰长,229,恬豆包,24
128,4734288,为你穿越时间,舰长,239,恬豆包,24
129,8155641,溪头卧剥,舰长,149,恬豆包,24
130,203653982,恬炒唐豆,舰长,119,恬豆包,24
131,6068627,奶♂皮,舰长,269,恬豆包,24
132,478811,小栗放假了,舰长,239,恬豆包,24
133,13562822,山豆根88,舰长,149,恬豆包,24
134,920572,Tymobeta,舰长,239,恬豆包,24
135,24324527,安就那个新,舰长,29,恬豆包,24
136,107533381,食人大王,舰长,82,恬豆包,24
137,693837750,柚嘿嘿嘿,舰长,119,恬豆包,24
138,42297731,周可儿Ui,舰长,89,恬豆包,24
139,481118003,金鱼大鲸鱼,舰长,194,恬豆包,24
140,88268964,青琅主,舰长,183,恬豆包,24
141,85918367,銘刻時間の歌,舰长,179,恬豆包,24
142,14454726,豆豆不太能吃辣,舰长,199,恬豆包,24
143,25137085,Jaime2Lannister,舰长,209,恬豆包,24
144,206954418,藤蔓之滴,舰长,118,恬豆包,24
145,3546737692117424,相亲女神张小丽,舰长,24,恬豆包,24
146,34011514,木可走首,舰长,178,恬豆包,24
147,345063199,可爱小栗没有双马尾,舰长,47,恬豆包,24
148,12578332,哦_对的对的,舰长,124,恬豆包,24
149,6609157,吾辈是柳絮,舰长,203,恬豆包,24
150,5164976,にしきごい-,舰长,203,恬豆包,24
151,400791585,一个自律的石头,舰长,194,恬豆包,24
152,3546582301542999,烁焰512,舰长,203,恬豆包,24
153,299179629,iqbssbqi88,舰长,203,恬豆包,24
154,1972389896,bili_45792247048,舰长,203,恬豆包,24
155,13583559,尼耶什格_川子,舰长,194,恬豆包,24
156,12692409,老板断气老板尸体铅钢,舰长,194,恬豆包,24
157,40816573,乌丸莲耶孙女乌安莲娜,舰长,59,恬豆包,24
158,9216572,雄姿杰出刘左军,舰长,179,恬豆包,24
159,1237092866,非转基因小豆,舰长,114,恬豆包,24
