rank,uid,username,type,accompany,medal_name,medal_level
1,222641849,VJOKERZJX,提督,683,恬豆包,30
2,7833154,nothing-iwnl-,提督,697,恬豆包,28
3,3546692863396694,早睡早起1855,提督,85,恬豆包,28
4,7208836,幕幕幕幕幕兮丶,提督,44,恬豆包,26
5,317050683,是射立不是谢拉,提督,22,恬豆包,25
6,495672142,爱养胎豆豆,舰长,469,恬豆包,30
7,2314835,KugimiyaNanase,舰长,485,恬豆包,29
8,1302082741,粗鲁卑鄙,舰长,632,恬豆包,29
9,225883915,_飘啊飘啊飘,舰长,536,恬豆包,29
10,19977954,泠泠七弦上え,舰长,545,恬豆包,29
11,477273649,盐奶盖冷萃加氮,舰长,905,恬豆包,28
12,379623,绯莉丝リリア,舰长,406,恬豆包,28
13,82978697,新学的单词,舰长,164,恬豆包,28
14,12017603,郑人云绒,舰长,194,恬豆包,28
15,96000322,爱吃小绿龟的恬豆包,舰长,764,恬豆包,28
16,2966435,叙星晨,舰长,580,恬豆包,28
17,385944,宝宝喝点水吧,舰长,209,恬豆包,28
18,224670,毛玉喵,舰长,430,恬豆包,28
19,149522,sed-i,舰长,428,恬豆包,28
20,411146226,豆请给我一斤糖炒栗子,舰长,520,恬豆包,28
21,12071021,纯良小羊,舰长,428,恬豆包,28
22,2372997,想上大舞台,舰长,434,恬豆包,28
23,1686289594,丸梨普贝当,舰长,779,恬豆包,27
24,4631465,禧浴搓澡巾,舰长,299,恬豆包,27
25,378823,不染葵,舰长,184,恬豆包,27
26,8573986,氕氘氚丿丿l丿ll,舰长,155,恬豆包,27
27,39140611,海蓝丶胜者悲歌,舰长,213,恬豆包,27
28,2794950,梦怡少年,舰长,307,恬豆包,27
29,431956406,终于接小女友回家啦,舰长,303,恬豆包,27
30,26892910,大于3个小于30个字符,舰长,905,恬豆包,27
31,59955258,这个昵称已经有鬼用过了,舰长,216,恬豆包,27
32,1764797,暗核,舰长,599,恬豆包,27
33,3499113,-谢谢你泰罗,舰长,242,恬豆包,27
34,403022512,567_Official,舰长,605,恬豆包,27
35,4464599,天曦,舰长,337,恬豆包,27
36,29947054,驱羽矜,舰长,570,恬豆包,27
37,44996524,吃土豆的木匠,舰长,185,恬豆包,27
38,28640116,我永远喜欢ちゅちゅ,舰长,405,恬豆包,27
39,96635934,流泪人吾皇,舰长,909,恬豆包,26
40,22317289,逐迹寻星,舰长,153,恬豆包,26
41,400702,月神二号,舰长,449,恬豆包,26
42,7033332,BusyTime,舰长,212,恬豆包,26
43,66069738,叶青从小就很聪明,舰长,283,恬豆包,26
